what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649585181159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649585189172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649585196715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649585208596
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1649585208615
error,log,,,"No Byte Stream Services found for Nios II Console View",1649585219515
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649585241583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1649585249072
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1649585254294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649585254765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649585261805
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1649585263658
error,log,,,"No Byte Stream Services found for Nios II Console View",1649585274316
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1649585379529
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649585381061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1649585387185
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1649585389816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649585390236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649585397394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1649585399684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1649585401504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1649585403933
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1649585404291
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1649585404916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649585405363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649585459554
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1649585467304
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649585468954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649585476026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649585484461
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1649585485433
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1649585496428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1649585498660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1649585500071
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1649585506476
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1649585506914
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1649585512857
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1649585514448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1649585518736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1649585522042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1649585524907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1649585526323
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1649585538448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1649585539476
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1649585539907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1649585550872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1649585551728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1649585554093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1649585558086
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1649585558870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1649585559262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1649585567771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649585569873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649585599460
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649585602868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649585606702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649585608805
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649585610574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649585624850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1649585624873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649585625240
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649585625386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649585625596
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649585625610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649585625669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649585627529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1649585628687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1649585638962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649586106585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649586110707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649586124019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649586125522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649586126630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649586223163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649586224445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649586225262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649586231122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649586251571
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1649586255357
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649586255632
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1649586272856
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1649586275784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649586276208
